doc_id,source_row_index,artist,title,year,word_count,obscenity,violence,sexism,stigmatization,raw_response,attempts
175,174,Féfé,Mental en panne,2024.0,323,0.0,0.0,0.0,0.0,Obscenity: 0 Violence: 0 Sexism: 0 Stigmatization: 0,1
176,175,Féfé,Sourire de verre,2024.0,262,0.0,3.0,0.0,0.0,"Obscenity: 0
Violence: 3
Sexism: 0
Stigmatization: 0",1
177,176,Sexion d’Assaut,Ici,2006.0,748,7.0,5.0,0.0,2.0,"Obscenity: 7
Violence: 5
Sexism: 0
Stigmatization: 2",1
178,177,MNG (FRA),TRACK ⏮,2024.0,679,8.0,4.0,8.0,6.0,"Obscenity: 8
Violence: 4
Sexism: 8
Stigmatization: 6",1
179,178,​​​arone,+ en +,2024.0,321,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
180,179,​​​​jäde (FRA),Tranquille,2024.0,264,4.0,0.0,6.0,0.0,"Obscenity: 4
Violence: 0
Sexism: 6
Stigmatization: 0",1
181,180,​​​​jäde (FRA),Diabolo Grenadine,2024.0,368,7.0,0.0,4.0,2.0,"Obscenity: 7
Violence: 0
Sexism: 4
Stigmatization: 2",1
182,181,​​​​jäde (FRA),Rivalise,2024.0,280,8.0,2.0,7.0,4.0,"Obscenity: 8
Violence: 2
Sexism: 7
Stigmatization: 4",1
183,182,Sexion d’Assaut,Eh dis-moi,,758,8.0,7.0,0.0,3.0,"Obscenity: 8
Violence: 7
Sexism: 0
Stigmatization: 3",1
184,183,Fresh (BEL),FUMAR MATA,2024.0,576,8.0,6.0,0.0,0.0,Obscenity: 8 Violence: 6 Sexism: 0 Stigmatization: 0,1
185,184,Sokuu,TRY TO LIVE,2024.0,529,8.0,6.0,0.0,0.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 0",1
186,185,Sokuu,ILS CONNAISSENT PAS LE PIRE,2024.0,485,0.0,6.0,2.0,0.0,"Obscenity: 0
Violence: 6
Sexism: 2
Stigmatization: 0",1
187,186,Cheval Blanc,CARTE POSTALE,2024.0,284,8.0,7.0,0.0,7.0,"Obscenity: 8
Violence: 7
Sexism: 0
Stigmatization: 7",1
188,187,Sexion d’Assaut,Énième tentative,2005.0,838,4.0,7.0,0.0,8.0,"Obscenity: 4
Violence: 7
Sexism: 0
Stigmatization: 8",1
189,188,Sokuu,LA DERNIÈRE,2024.0,982,9.0,7.0,2.0,7.0,"Obscenity: 9
Violence: 7
Sexism: 2
Stigmatization: 7",1
190,189,Benab,Potentiel,2024.0,376,4.0,2.0,0.0,,"Obscenity: 4 (mots vulgaires: ""seum"", ""galon"", ""boussa"", ""roupiller"")
Violence: 2 (mots de violence: ""aigris"")
Sexism: 0 (aucun mot ou expression sex",1
191,190,Kalash Criminel,VIENS QUE J’TE FRAPPE,2024.0,680,8.0,7.0,2.0,3.0,"Obscenity: 8
Violence: 7
Sexism: 2
Stigmatization: 3",1
192,191,Sokuu,.J’AI VRAIMENT ESSAYÉ [POÈME],2024.0,290,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
193,192,Sokuu,HERŞEYİMSİN,2024.0,432,0.0,0.0,0.0,0.0,Obscenity: 0 Violence: 0 Sexism: 0 Stigmatization: 0,1
194,193,La Plaie,En Méchant,2024.0,415,8.0,6.0,2.0,2.0,"Obscenity: 8
Violence: 6
Sexism: 2
Stigmatization: 2",1
195,194,Sokuu,J’MÉRITE DE DIE,2024.0,231,8.0,7.0,0.0,0.0,Obscenity: 8 Violence: 7 Sexism: 0 Stigmatization: 0,1
196,195,Sokuu,UNE ROMANCE DANS UN GHIBLI,2024.0,329,0.0,0.0,0.0,0.0,Obscenity: 0 Violence: 0 Sexism: 0 Stigmatization: 0,1
197,196,Sto,BERLIN #DriftMusic2,2024.0,367,8.0,6.0,7.0,4.0,"Obscenity: 8
Violence: 6
Sexism: 7
Stigmatization: 4",1
198,197,James Deano,Faites entrer l’huissier,2012.0,387,8.0,4.0,0.0,2.0,"Obscenity: 8
Violence: 4
Sexism: 0
Stigmatization: 2",1
199,198,KLS (FRA),Un Peu D’amour,2023.0,360,10.0,4.0,4.0,2.0,"Obscenity: 10
Violence: 4
Sexism: 4
Stigmatization: 2",1
200,199,Gravité Zéro,Humain quantic,,173,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
201,200,WarEnd,FROID,2024.0,493,10.0,8.0,0.0,2.0,"Obscenity: 10
Violence: 8
Sexism: 0
Stigmatization: 2",1
202,201,Sexion d’Assaut,Fils de lâche,,874,9.0,8.0,7.0,8.0,Obscenity: 9 Violence: 8 Sexism: 7 Stigmatization: 8,1
203,202,Sexion d’Assaut,22h45,2005.0,808,8.0,4.0,4.0,8.0,"Obscenity: 8
Violence: 4
Sexism: 4
Stigmatization: 8",1
204,203,Kalash Criminel,ENCORE LES PROBLÈMES,2024.0,591,7.0,6.0,4.0,6.0,"Obscenity: 7
Violence: 6
Sexism: 4
Stigmatization: 6",1
205,204,Kalash Criminel,AVERTISSEMENT DE BAVARDAGE,2024.0,636,4.0,6.0,0.0,2.0,"Obscenity: 4
Violence: 6
Sexism: 0
Stigmatization: 2",1
206,205,Kalash Criminel,"YEMEN, pt. I",2024.0,416,4.0,6.0,,,"Obscenity: 4 (mots: ""fuck"", ""shooteur"", ""piratage"")
Violence: 6 (expressions: ""j'cours quand les flics rappliquent"", ""j'cours après l'oseille"", """,1
207,206,Kalash Criminel,NGANNOU,2024.0,589,4.0,8.0,0.0,2.0,"Obscenity: 4 (wouh, bouh, kanda, sauvage)
Violence: 8 (tabasse, AK-47 flow, shooteur, shooteur, Death Row)
Sexism: 0
Stigmatization: 2",1
208,207,Kalash Criminel,LE MONDE EST PETIT ET DIEU EST GRAND,2024.0,510,8.0,8.0,2.0,4.0,"Obscenity: 8
Violence: 8
Sexism: 2
Stigmatization: 4",1
209,208,Kalash Criminel,AMI(E) NOIR(E),2024.0,339,10.0,10.0,0.0,10.0,"Obscenity: 10
Violence: 10
Sexism: 0
Stigmatization: 10",1
210,209,Kalash Criminel,T’ES PAS D’LA FAMILLE,2024.0,694,0.0,3.0,0.0,2.0,Obscenity: 0 Violence: 3 Sexism: 0 Stigmatization: 2,1
211,210,Kalash Criminel,YES YES YES,2024.0,151,0.0,4.0,0.0,4.0,"Obscenity: 0
Violence: 4
Sexism: 0
Stigmatization: 4",1
212,211,Kalash Criminel,COUP D’ÉTAT,2024.0,475,8.0,8.0,4.0,6.0,"Obscenity: 8
Violence: 8
Sexism: 4
Stigmatization: 6",1
213,212,Kalash Criminel,LE RECRUTEMENT DE BEN LADEN,2024.0,467,8.0,4.0,4.0,3.0,"Obscenity: 8
Violence: 4
Sexism: 4
Stigmatization: 3",1
214,213,Kalash Criminel,FALLAIT M’LE DIRE AVANT,2024.0,622,6.0,4.0,4.0,3.0,"Obscenity: 6
Violence: 4
Sexism: 4
Stigmatization: 3",1
215,214,Kalash Criminel,KISS & FLY,2024.0,219,4.0,3.0,4.0,3.0,"Obscenity: 4
Violence: 3
Sexism: 4
Stigmatization: 3",1
216,215,Kalash Criminel,LE FLOW DE MOBUTU SUR UNE PROD TRAP,2024.0,656,0.0,6.0,0.0,0.0,"Obscenity: 0
Violence: 6
Sexism: 0
Stigmatization: 0",1
217,216,Kalash Criminel,TRAFFIC,2024.0,472,6.0,9.0,2.0,3.0,"Obscenity: 6
Violence: 9
Sexism: 2
Stigmatization: 3",1
218,217,Kalash Criminel,COEUR BLANC COMME JUL,2024.0,641,0.0,7.0,0.0,0.0,"Obscenity: 0
Violence: 7
Sexism: 0
Stigmatization: 0",1
219,218,KLS (FRA),Nuages,2023.0,331,4.0,4.0,2.0,2.0,"Obscenity: 4
Violence: 4
Sexism: 2
Stigmatization: 2",1
220,219,KLS (FRA),Rappelle Toi Demain,2023.0,329,8.0,6.0,2.0,0.0,"Obscenity: 8
Violence: 6
Sexism: 2
Stigmatization: 0",1
221,220,KLS (FRA),Teubé,2023.0,370,4.0,4.0,0.0,0.0,"Obscenity: 4
Violence: 4
Sexism: 0
Stigmatization: 0",1
222,221,2Trepides,A nos familles du bled,1999.0,666,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
223,222,Riski,Paris j’arrive (Paris 75021),2014.0,336,9.0,7.0,8.0,8.0,"Obscenity: 9
Violence: 7
Sexism: 8
Stigmatization: 8",1
224,223,Klub des Loosers,L’hymne,2003.0,354,7.0,6.0,8.0,4.0,"Obscenity: 7
Violence: 6
Sexism: 8
Stigmatization: 4",1
225,224,Mass (FRA),Maintenant je veux que les gens disent,1999.0,508,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
226,225,SCELLÉ123,LESGOONYVA,2024.0,382,7.0,6.0,0.0,0.0,"Obscenity: 7
Violence: 6
Sexism: 0
Stigmatization: 0",1
227,226,Dalí (FR),Jalil (Live),2024.0,296,8.0,2.0,3.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 3
Stigmatization: 2",1
228,227,Dalí (FR),Des grillz et du grunge (Live),2024.0,284,6.0,4.0,0.0,0.0,"Obscenity: 6
Violence: 4
Sexism: 0
Stigmatization: 0",1
229,228,Dalí (FR),Carcan de cuir (Live),2024.0,308,8.0,7.0,4.0,0.0,"Obscenity: 8
Violence: 7
Sexism: 4
Stigmatization: 0",1
230,229,Dalí (FR),4¿ntent¿on (Live),2024.0,335,8.0,6.0,0.0,2.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 2",1
231,230,Dalí (FR),Bonus Track (Live),2024.0,231,8.0,4.0,0.0,0.0,"Obscenity: 8
Violence: 4
Sexism: 0
Stigmatization: 0",1
232,231,Dalí (FR),Poster (Live),2024.0,299,7.0,2.0,3.0,4.0,"Obscenity: 7
Violence: 2
Sexism: 3
Stigmatization: 4",1
233,232,Dalí (FR),Madeleine (Live),2024.0,241,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
234,233,Dalí (FR),Bardot (Live),2024.0,358,8.0,8.0,4.0,2.0,"Obscenity: 8
Violence: 8
Sexism: 4
Stigmatization: 2",1
235,234,Sokuu,10MIN,2024.0,414,9.0,8.0,0.0,8.0,"Obscenity: 9
Violence: 8
Sexism: 0
Stigmatization: 8",1
236,235,Zélie,​j’aimerais que tu saches,2024.0,389,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
237,236,Ateyaba,Kyoto,2012.0,192,8.0,0.0,6.0,4.0,"Obscenity: 8
Violence: 0
Sexism: 6
Stigmatization: 4",1
238,237,Vitaa,Juste un peu de temps,2013.0,362,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
239,238,Sokuu,BRIZEL’KHEUR,2024.0,521,8.0,6.0,0.0,0.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 0",1
240,239,Sokuu,LAST DANCE,2024.0,222,0.0,0.0,0.0,0.0,Obscenity: 0 Violence: 0 Sexism: 0 Stigmatization: 0,1
241,240,Sokuu,APRÈS LA MUSIQUE,2024.0,576,9.0,8.0,2.0,2.0,"Obscenity: 9
Violence: 8
Sexism: 2
Stigmatization: 2",1
242,241,Yuri Online,AaOoUu,2024.0,620,10.0,0.0,4.0,2.0,"Obscenity: 10
Violence: 0
Sexism: 4
Stigmatization: 2",1
243,242,Chimène Badi,Au-delà des mots,2015.0,248,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
244,243,Didi B,Giga de Cali,2024.0,892,6.0,3.0,4.0,2.0,"Obscenity: 6
Violence: 3
Sexism: 4
Stigmatization: 2",1
245,244,Didi B,W.D,2024.0,370,8.0,0.0,0.0,0.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 0",1
246,245,Sokuu,SOLANIN,2024.0,421,4.0,2.0,0.0,2.0,"Obscenity: 4
Violence: 2
Sexism: 0
Stigmatization: 2",1
247,246,Mairo & H JeuneCrack,Catenaccio,2024.0,595,8.0,7.0,7.0,6.0,"Obscenity: 8
Violence: 7
Sexism: 7
Stigmatization: 6",1
248,247,Mairo & H JeuneCrack,Fast learner,2024.0,511,4.0,4.0,0.0,0.0,"Obscenity: 4
Violence: 4
Sexism: 0
Stigmatization: 0",1
249,248,Mairo & H JeuneCrack,L’acide et la base,2024.0,557,8.0,3.0,0.0,0.0,"Obscenity: 8
Violence: 3
Sexism: 0
Stigmatization: 0",1
250,249,Infinit’,Mc Gregor,2024.0,566,7.0,2.0,2.0,3.0,"Obscenity: 7
Violence: 2
Sexism: 2
Stigmatization: 3",1
251,250,Despo Rutti,Braveheart,2008.0,520,9.0,8.0,8.0,7.0,"Obscenity: 9
Violence: 8
Sexism: 8
Stigmatization: 7",1
252,251,Le Rap En France,Entretien Express avec Joke,,809,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
253,252,Dadju & Tayc,One Piece,2024.0,724,4.0,,,,"Obscenity: 4 (stoppe moi si j'vais trop vite pour toi, j'prendrais l'temps de t'expliquer, Elle m'a cherché comme le One Piece, j'suis un homme, j'ai mes",1
254,253,Sameer Ahmad,Vivarium,2024.0,327,0.0,2.0,0.0,0.0,"Obscenity: 0
Violence: 2
Sexism: 0
Stigmatization: 0",1
255,254,UZI (FRA),SUR LE CHEMIN,2024.0,334,8.0,7.0,0.0,0.0,"Obscenity: 8
Violence: 7
Sexism: 0
Stigmatization: 0",1
256,255,UZI (FRA),SOIXANTE 17,2024.0,308,8.0,5.0,2.0,4.0,"Obscenity: 8
Violence: 5
Sexism: 2
Stigmatization: 4",1
257,256,UZI (FRA),A CHAQUE FOIS,2024.0,431,8.0,2.0,0.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 2",1
258,257,UZI (FRA),ROSA PARKS,2024.0,435,8.0,6.0,4.0,2.0,"Obscenity: 8
Violence: 6
Sexism: 4
Stigmatization: 2",1
259,258,UZI (FRA),HASSAN II,2024.0,522,8.0,6.0,0.0,0.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 0",1
260,259,UZI (FRA),PANAMA,2024.0,445,8.0,6.0,0.0,2.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 2",1
261,260,Absolem,En trois lettres,2024.0,507,0.0,0.0,0.0,2.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 2",1
262,261,Absolem,Slow motion,2024.0,352,0.0,4.0,0.0,2.0,"Obscenity: 0
Violence: 4
Sexism: 0
Stigmatization: 2",1
263,262,Absolem,Soundcloud 2017,2024.0,195,8.0,0.0,0.0,0.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 0",1
264,263,Absolem,​hors de moi,2024.0,357,4.0,2.0,0.0,0.0,"Obscenity: 4
Violence: 2
Sexism: 0
Stigmatization: 0",1
265,264,​ihatemed,Bienvenue en Enfer,2024.0,470,8.0,7.0,0.0,0.0,"Obscenity: 8
Violence: 7
Sexism: 0
Stigmatization: 0",1
266,265,​ihatemed,Know Me,,255,9.0,4.0,5.0,3.0,Obscenity: 9 Violence: 4 Sexism: 5 Stigmatization: 3,1
267,266,​ihatemed,Bébé Pleure Part.2,,483,10.0,8.0,8.0,7.0,"Obscenity: 10
Violence: 8
Sexism: 8
Stigmatization: 7",1
268,267,​ihatemed,Slowdown,,334,9.0,6.0,7.0,5.0,"Obscenity: 9
Violence: 6
Sexism: 7
Stigmatization: 5",1
269,268,​ihatemed,Ange Déchu,,445,10.0,8.0,0.0,1.0,"Obscenity: 10
Violence: 8
Sexism: 0
Stigmatization: 1",1
270,269,​ihatemed,Mourir Dans Tes Bras (Interlude),,167,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
271,270,​ihatemed,Get Off My Mind,,378,9.0,7.0,8.0,6.0,"Obscenity: 9
Violence: 7
Sexism: 8
Stigmatization: 6",1
272,271,​ihatemed,Corvette,2024.0,259,10.0,2.0,8.0,2.0,"Obscenity: 10
Violence: 2
Sexism: 8
Stigmatization: 2",1
273,272,​ihatemed,Barbie,,399,10.0,0.0,10.0,10.0,"Obscenity: 10
Violence: 0
Sexism: 10
Stigmatization: 10",1
274,273,​ihatemed,Dubai,2024.0,401,10.0,6.0,8.0,4.0,"Obscenity: 10
Violence: 6
Sexism: 8
Stigmatization: 4",1
275,274,​ihatemed,Hôtel,,187,10.0,0.0,0.0,0.0,"Obscenity: 10
Violence: 0
Sexism: 0
Stigmatization: 0",1
276,275,​ihatemed,Morosité & Douleur,2024.0,186,10.0,0.0,0.0,0.0,"Obscenity: 10
Violence: 0
Sexism: 0
Stigmatization: 0",1
277,276,​ihatemed,Dernière Fois,,376,9.0,8.0,0.0,0.0,"Obscenity: 9
Violence: 8
Sexism: 0
Stigmatization: 0",1
278,277,​ihatemed,Requiem (Outro),,172,7.0,0.0,2.0,2.0,"Obscenity: 7
Violence: 0
Sexism: 2
Stigmatization: 2",1
279,278,Sokuu,LA MORT EN MARIAGE,2024.0,398,9.0,7.0,0.0,0.0,"Obscenity: 9
Violence: 7
Sexism: 0
Stigmatization: 0",1
280,279,Sokuu,JULIETTE,2024.0,322,6.0,4.0,0.0,2.0,"Obscenity: 6
Violence: 4
Sexism: 0
Stigmatization: 2",1
281,280,DonF,L’Effort de Pera (Freestyle),2023.0,722,8.0,2.0,0.0,0.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 0",1
282,281,Sokuu,REINE DU BAL,2024.0,389,8.0,2.0,6.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 6
Stigmatization: 2",1
283,282,ΛDVLT,Bavail,2022.0,414,7.0,2.0,0.0,2.0,"Obscenity: 7
Violence: 2
Sexism: 0
Stigmatization: 2",1
284,283,Sameer Ahmad,Hmd,2024.0,147,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
285,284,Sameer Ahmad,Cholos,2024.0,307,6.0,4.0,0.0,2.0,"Obscenity: 6
Violence: 4
Sexism: 0
Stigmatization: 2",1
286,285,Sameer Ahmad,Spud Webb,2024.0,347,9.0,6.0,0.0,0.0,"Obscenity: 9
Violence: 6
Sexism: 0
Stigmatization: 0",1
287,286,Sameer Ahmad,C’est la vie,2024.0,280,8.0,6.0,2.0,2.0,"Obscenity: 8
Violence: 6
Sexism: 2
Stigmatization: 2",1
288,287,Sameer Ahmad,LVBF,2024.0,360,4.0,2.0,2.0,3.0,"Obscenity: 4
Violence: 2
Sexism: 2
Stigmatization: 3",1
289,288,Sameer Ahmad,Daddy Cool,2024.0,456,8.0,4.0,0.0,4.0,"Obscenity: 8
Violence: 4
Sexism: 0
Stigmatization: 4",1
290,289,Sameer Ahmad,Machete,2024.0,402,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
291,290,Sameer Ahmad,Mi Casa,2024.0,485,0.0,2.0,0.0,0.0,"Obscenity: 0
Violence: 2
Sexism: 0
Stigmatization: 0",1
292,291,Sameer Ahmad,Néron,2024.0,403,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
293,292,Grünt,Grünt #65,2024.0,2957,6.0,7.0,0.0,2.0,"Obscenity: 6
Violence: 7
Sexism: 0
Stigmatization: 2",1
294,293,Davodka,S au S,2024.0,613,0.0,0.0,0.0,2.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 2",1
295,294,Char,Triste théâtre,,319,9.0,7.0,4.0,6.0,"Obscenity: 9
Violence: 7
Sexism: 4
Stigmatization: 6",1
296,295,"Celestino, Damlif & Toboë",Lunettes de vitesse,2024.0,438,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
297,296,"Celestino, Damlif & Toboë",Bus de nuit,2024.0,258,0.0,0.0,0.0,2.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 2",1
298,297,"Celestino, Damlif & Toboë",Pingui,2024.0,537,8.0,2.0,0.0,0.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 0",1
299,298,"Celestino, Damlif & Toboë",Emojiski,2024.0,465,0.0,2.0,0.0,0.0,"Obscenity: 0
Violence: 2
Sexism: 0
Stigmatization: 0",1
300,299,"Celestino, Damlif & Toboë",Bleurapide,2024.0,149,4.0,2.0,0.0,0.0,"Obscenity: 4
Violence: 2
Sexism: 0
Stigmatization: 0",1
301,300,"Celestino, Damlif & Toboë",500m500ch,2024.0,266,4.0,3.0,0.0,2.0,"Obscenity: 4
Violence: 3
Sexism: 0
Stigmatization: 2",1
302,301,"Celestino, Damlif & Toboë",Jvb1 (speed up),2024.0,313,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
303,302,Djibso,COUP DE VENT,2024.0,370,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
304,303,Djibso,SORS DE MA TETE,,548,7.0,2.0,0.0,2.0,"Obscenity: 7
Violence: 2
Sexism: 0
Stigmatization: 2",1
305,304,Djibso,NEWBAG,,278,8.0,2.0,2.0,0.0,"Obscenity: 8
Violence: 2
Sexism: 2
Stigmatization: 0",1
306,305,Djibso,BALARD,,306,8.0,0.0,4.0,6.0,"Obscenity: 8
Violence: 0
Sexism: 4
Stigmatization: 6",1
307,306,Djibso,CATALOGUE,,670,4.0,0.0,0.0,0.0,"Obscenity: 4
Violence: 0
Sexism: 0
Stigmatization: 0",1
308,307,Franglish,Intro (Prime),2024.0,439,0.0,2.0,0.0,0.0,"Obscenity: 0
Violence: 2
Sexism: 0
Stigmatization: 0",1
309,308,Franglish,DMV,2024.0,562,3.0,0.0,3.0,,"Obscenity: 3 (mots vulgaires: ""bébé"", ""shit"")
Violence: 0
Sexism: 3 (expressions sexistes: ""La petite me dit qu'elle veut sortir d'ici mais non moi j",1
310,309,Franglish,Terrain,2024.0,466,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
311,310,Franglish,Jamais solo,2024.0,651,0.0,2.0,0.0,0.0,"Obscenity: 0
Violence: 2
Sexism: 0
Stigmatization: 0",1
312,311,Franglish,Goodbye,2024.0,416,4.0,2.0,0.0,2.0,"Obscenity: 4
Violence: 2
Sexism: 0
Stigmatization: 2",1
313,312,La Fouine,Hamdoulah moi ça va,2009.0,818,8.0,4.0,0.0,4.0,"Obscenity: 8
Violence: 4
Sexism: 0
Stigmatization: 4",1
314,313,Bambino47,.BUSSDOWN.,2024.0,287,10.0,6.0,8.0,6.0,"Obscenity: 10
Violence: 6
Sexism: 8
Stigmatization: 6",1
315,314,Bambino47,.JEFFREY.,2024.0,336,9.0,6.0,4.0,3.0,"Obscenity: 9
Violence: 6
Sexism: 4
Stigmatization: 3",1
316,315,Bambino47,.QUIET LUXURY.,2024.0,543,7.0,5.0,3.0,4.0,"Obscenity: 7
Violence: 5
Sexism: 3
Stigmatization: 4",1
317,316,Grems,Vie Compte,2024.0,474,9.0,4.0,4.0,4.0,"Obscenity: 9
Violence: 4
Sexism: 4
Stigmatization: 4",1
318,317,Amine D1,Temps que je perds,2024.0,325,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
319,318,Papi Teddy Bear & Pense,DAWG!,2024.0,470,8.0,4.0,0.0,0.0,"Obscenity: 8
Violence: 4
Sexism: 0
Stigmatization: 0",1
320,319,Papi Teddy Bear & Pense,QISHUI,2024.0,431,8.0,4.0,3.0,2.0,"Obscenity: 8
Violence: 4
Sexism: 3
Stigmatization: 2",1
321,320,Papi Teddy Bear & Pense,NOUVELLE METHODO,2024.0,234,7.0,6.0,2.0,3.0,"Obscenity: 7
Violence: 6
Sexism: 2
Stigmatization: 3",1
322,321,Sauveur Eloheem,Crâne,,107,2.0,4.0,,,"Obscenity: 2 (mots obscènes: ""Putain"")
Violence: 4 (mots violents: ""faucheuse"", ""démon"", ""diable"", ""armé tous les jours comme un iranien"")
Sexism:",1
323,322,Luther (lutherantz),PABO,2024.0,363,4.0,3.0,0.0,6.0,"Obscenity: 4
Violence: 3
Sexism: 0
Stigmatization: 6",1
324,323,Luther (lutherantz),MOSSY COBBLESTONE,2024.0,389,8.0,2.0,0.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 2",1
325,324,Luther (lutherantz),T3,2024.0,300,8.0,2.0,2.0,4.0,"Obscenity: 8
Violence: 2
Sexism: 2
Stigmatization: 4",1
326,325,Luther (lutherantz),JOURNAL DE QUÊTES,2024.0,383,8.0,2.0,0.0,0.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 0",1
327,326,Luther (lutherantz),SEUIL,2024.0,395,0.0,0.0,0.0,2.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 2",1
328,327,Luther (lutherantz),​uSQUAD,2024.0,405,3.0,0.0,0.0,0.0,"Obscenity: 3 (mots vulgaires: ""sali"", ""bizarre"", ""gueule"")
Violence: 0
Sexism: 0
Stigmatization: 0",1
329,328,Luther (lutherantz),CHÂTEAU FORT,2024.0,272,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
330,329,Luther (lutherantz),LOOK,2024.0,238,8.0,2.0,2.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 2
Stigmatization: 2",1
331,330,Luther (lutherantz),ALED,2024.0,537,8.0,0.0,0.0,0.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 0",1
332,331,Gemen,GoneSouth #4 - LES YEUX QUI BRILLENT,2024.0,535,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
333,332,Gemen,GoneSouth #5 - PAS UN MOT D’ANGLAIS,2024.0,535,8.0,6.0,2.0,2.0,"Obscenity: 8
Violence: 6
Sexism: 2
Stigmatization: 2",1
334,333,Génération Goldman,Encore un matin,,228,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
335,334,Daej Phantom,Joel Gwadada,2024.0,337,8.0,6.0,0.0,0.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 0",1
336,335,Walter,Zéro bluff,2024.0,533,10.0,2.0,0.0,2.0,"Obscenity: 10
Violence: 2
Sexism: 0
Stigmatization: 2",1
337,336,D. Ace,Sauces,2024.0,463,7.0,2.0,0.0,2.0,"Obscenity: 7
Violence: 2
Sexism: 0
Stigmatization: 2",1
338,337,Ladea,J’voulais juste kicker,,434,7.0,3.0,2.0,3.0,"Obscenity: 7
Violence: 3
Sexism: 2
Stigmatization: 3",1
339,338,Romero XR x Dr. Fongible,Touché,2024.0,295,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
340,339,Big Ben,Changement,2024.0,388,8.0,4.0,4.0,2.0,"Obscenity: 8
Violence: 4
Sexism: 4
Stigmatization: 2",1
341,340,528ron & Lovarran,Cosmétiques,2024.0,299,8.0,2.0,0.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 2",1
342,341,528ron & Lovarran,Addictions,2024.0,474,8.0,0.0,0.0,2.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 2",1
